date,state,positive,negative,pending,totalTestResults,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,totalTestResultsSource,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade,deathConfirmedIncrease,totalTestsViralIncrease,positiveCasesViralIncrease,positiveIncrease7d,positiveCasesViralIncrease7d,deathIncrease7d,inIcuCurrently7d,onVentilatorCurrently7d,deathConfirmedIncrease7d,dPositiveIncrease7d,dPositiveCasesViralIncrease7d,dDeathIncrease7d,dInIcuCurrently7d,dOnVentilatorCurrently7d,dDeathConfirmedIncrease7d
2020-06-14,MA,105603,607107,NA,902595,1039,10802,244,NA,156,NA,88725,A+,6/14/2020 10:00,2020-06-14T10:00:00Z,06/14 06:00,7624,10802,2020-06-14T10:00:00Z,902595,132541,NA,101276,7467,157,NA,708383,NA,NA,NA,57582,NA,NA,NA,NA,NA,NA,25,208,8906,712710,totalTestsViral,5039,712710,48,30,ab598fe7652fa4872d8de13e293bef22f36e872b,0,0,0,0,0,NA,47,5039,206,309.57142857142856,244.85714285714286,44,288.7142857142857,182.85714285714286,41.142857142857146,-0.6651213104620615,-0.34000770119368484,-0.34468085106382984,-0.23330804248861903,-0.2756083757781552,-0.1351351351351351
2020-06-15,MA,105690,611541,NA,916721,1026,10817,253,NA,167,NA,88725,A+,6/15/2020 16:00,2020-06-15T16:00:00Z,06/15 12:00,7647,10817,2020-06-15T16:00:00Z,916721,133033,NA,101334,7490,157,NA,712875,NA,NA,NA,57886,NA,NA,NA,NA,NA,NA,25,87,4434,717231,totalTestsViral,14126,717231,23,15,2b00d7ce5ff2bc3353cdb708d28c1626cdd1fedf,0,0,0,0,0,NA,23,14126,58,294.85714285714283,225.57142857142858,42,278.85714285714283,176.85714285714286,39,-0.268344558667139,-0.35917207792207795,-0.07547169811320742,-0.2357086922474554,-0.26615293420272657,-0.15479876160990735
2020-06-16,MA,105885,617762,NA,930421,1045,10867,244,NA,151,NA,88725,A+,6/16/2020 10:00,2020-06-16T10:00:00Z,06/16 06:00,7665,10867,2020-06-16T10:00:00Z,930421,133424,NA,101474,7508,157,NA,719236,NA,NA,NA,58795,NA,NA,NA,NA,NA,NA,25,195,6221,723647,totalTestsViral,13700,723647,18,50,94df1d09a4bc91f2b68fe41a0a0f333dc549a9dd,0,0,0,0,0,NA,18,13700,140,285.14285714285717,217,36.714285714285715,268.7142857142857,169.57142857142858,36.142857142857146,-0.2677916360968453,-0.3712748344370861,-0.20433436532507743,-0.23999999999999966,-0.2672839506172837,-0.18649517684887473
2020-06-17,MA,106151,625895,NA,948313,998,10925,227,NA,135,NA,88725,A+,6/17/2020 10:00,2020-06-17T10:00:00Z,06/17 06:00,7734,10925,2020-06-17T10:00:00Z,948313,133872,NA,101654,7568,166,NA,727549,NA,NA,NA,59940,NA,NA,NA,NA,NA,NA,25,266,8133,732046,totalTestsViral,17892,732046,69,58,ea0e51b0574ed1340c0c4cb061f7dc0285ecd6e7,0,0,0,0,0,NA,60,17892,180,285,213.71428571428572,40,255.57142857142858,160.28571428571428,38.285714285714285,-0.22191887675506994,-0.31814038286235147,-0.07284768211920523,-0.2548937942523942,-0.2793834296724472,-0.06944444444444431
2020-06-18,MA,106422,634838,NA,965653,968,10985,227,NA,125,NA,91404,A+,6/18/2020 10:00,2020-06-18T10:00:00Z,06/18 06:00,7770,10985,2020-06-18T10:00:00Z,965653,134278,NA,101853,7591,179,NA,736691,NA,NA,NA,61085,NA,NA,NA,NA,NA,NA,25,271,8943,741260,totalTestsViral,17340,741260,36,60,d86aa784273e05c051ac0e5a2a581719cce0535c,0,0,0,0,0,NA,23,17340,199,250.71428571428572,192.71428571428572,39.714285714285715,245.71428571428572,152.28571428571428,36.285714285714285,-0.32603686635944706,-0.3660714285714288,-0.04467353951890041,-0.2508710801393733,-0.28408327736736105,-0.0763636363636363
2020-06-19,MA,106650,644157,NA,977274,994,11036,199,NA,124,NA,91404,A+,6/19/2020 10:00,2020-06-19T10:00:00Z,06/19 06:00,7800,11036,2020-06-19T10:00:00Z,977274,134592,NA,102005,7619,181,NA,746162,NA,NA,NA,62591,NA,NA,NA,NA,NA,NA,25,228,9319,750807,totalTestsViral,11621,750807,30,51,0ecd33c52625709d25ba143b9cd0432f20e22626,0,0,0,0,0,NA,28,11621,152,227.28571428571428,170.57142857142858,37.42857142857143,234.71428571428572,145.71428571428572,33.857142857142854,-0.3641087130295767,-0.40744416873449096,-0.13531353135313529,-0.2605760576057604,-0.2821956368754399,-0.16842105263157925
2020-06-20,MA,106936,658001,NA,984482,964,11076,200,NA,118,NA,91404,A+,6/20/2020 10:00,2020-06-20T10:00:00Z,06/20 06:00,7828,11076,2020-06-20T10:00:00Z,984482,134754,NA,102228,7647,181,NA,760229,NA,NA,NA,63736,NA,NA,NA,NA,NA,NA,25,286,13844,764937,totalTestsViral,7208,764937,28,40,e74035be018c08d00877f0f5202c2c7b65ee5176,0,0,0,0,0,NA,28,7208,223,220.14285714285714,165.42857142857142,36,227.71428571428572,139.42857142857142,32.42857142857143,-0.31904551480335785,-0.34539287733182544,-0.12195121951219534,-0.24526515151515138,-0.2743494423791819,-0.15298507462686572
2020-06-21,MA,107061,666259,NA,989710,927,11085,194,NA,111,NA,91404,A+,6/21/2020 10:00,2020-06-21T10:00:00Z,06/21 06:00,7858,11085,2020-06-21T10:00:00Z,989710,134874,NA,102333,7677,181,NA,768592,NA,NA,NA,64266,NA,NA,NA,NA,NA,NA,25,125,8258,773320,totalTestsViral,5228,773320,30,9,6272a2f0c83c5707c4b03aa39d77999fb5e33447,0,0,0,0,0,NA,30,5228,105,208.28571428571428,151,33.42857142857143,220.57142857142858,133,30,-0.3271804337794185,-0.38331388564760804,-0.24025974025974006,-0.2360217714002968,-0.27265624999999993,-0.27083333333333326
2020-06-22,MA,107210,672853,NA,1003300,920,11094,180,NA,107,NA,91404,A+,6/22/2020 10:00,2020-06-22T10:00:00Z,06/22 06:00,7874,11094,2020-06-22T10:00:00Z,1003300,135290,NA,102469,7694,180,NA,775322,NA,NA,NA,64592,NA,NA,NA,NA,NA,NA,25,149,6594,780063,totalTestsViral,13590,780063,16,9,a9a41586af898fd5f6622d7ceb492051245361ec,0,0,0,0,0,NA,17,13590,136,217.14285714285714,162.14285714285714,32.42857142857143,210.14285714285714,124.42857142857143,29.142857142857142,-0.26356589147286813,-0.28119062697910036,-0.22789115646258506,-0.24641393442622894,-0.29644588045234255,-0.2527472527472526
2020-06-23,MA,107439,680203,NA,1017367,953,11157,181,NA,112,NA,91404,A+,6/23/2020 10:00,2020-06-23T10:00:00Z,06/23 06:00,7890,11157,2020-06-23T10:00:00Z,1017367,135621,NA,102651,7710,180,NA,782854,NA,NA,NA,65313,NA,NA,NA,NA,NA,NA,25,229,7350,787642,totalTestsViral,14067,787642,16,63,479c444f63aed5e4b86005892d878a2a184b97e1,0,0,0,0,0,NA,16,14067,182,222,168.14285714285714,32.142857142857146,201.14285714285714,118.85714285714286,28.857142857142858,-0.22144288577154336,-0.22514812376563575,-0.12451361867704269,-0.25146198830409405,-0.2990732940185342,-0.20158102766798403
2020-06-24,MA,107611,687461,NA,1031365,939,11219,181,NA,98,NA,91404,A+,6/24/2020 10:00,2020-06-24T10:00:00Z,06/24 06:00,7938,11219,2020-06-24T10:00:00Z,1031365,135964,NA,102762,7752,186,NA,790223,NA,NA,NA,65845,NA,NA,NA,NA,NA,NA,25,172,7258,795072,totalTestsViral,13998,795072,48,62,5b4497d75f40c98f103d7c88bfcb7d8c53d4c191,0,0,0,0,0,NA,42,13998,111,208.57142857142858,158.28571428571428,29.142857142857142,194.57142857142858,113.57142857142857,26.285714285714285,-0.26817042606516306,-0.2593582887700536,-0.27142857142857135,-0.23868082727780937,-0.2914438502673794,-0.31343283582089554
2020-06-25,MA,107837,697619,NA,1044011,822,11252,174,NA,101,NA,93157,A+,6/25/2020 10:00,2020-06-25T10:00:00Z,06/25 06:00,7963,11252,2020-06-25T10:00:00Z,1044011,136298,NA,102922,7776,187,NA,800541,NA,NA,NA,66753,NA,NA,NA,NA,NA,NA,25,226,10158,805456,totalTestsViral,12646,805456,25,33,12f3d9d8c49e3935590c066781a06190c824c685,0,0,0,0,0,NA,24,12646,160,202.14285714285714,152.71428571428572,27.571428571428573,187,110.14285714285714,26.428571428571427,-0.1937321937321933,-0.2075611564121571,-0.30575539568345333,-0.23895348837209263,-0.27673545966228896,-0.2716535433070866
2020-06-26,MA,108070,706015,NA,1057242,791,11291,156,NA,99,NA,93157,A+,6/26/2020 10:00,2020-06-26T10:00:00Z,06/26 06:00,8013,11291,2020-06-26T10:00:00Z,1057242,136627,NA,103071,7815,198,NA,809086,NA,NA,NA,68259,NA,NA,NA,NA,NA,NA,25,233,8396,814085,totalTestsViral,13231,814085,50,39,94b214a2492fbe51ab346aa690ec05c40756ad05,0,0,0,0,0,NA,39,13231,149,202.85714285714286,152.28571428571428,30.428571428571427,180.85714285714286,106.57142857142857,28,-0.10747957259585128,-0.10720268006700207,-0.18702290076335903,-0.22945830797321976,-0.26862745098039165,-0.17299578059071719
2020-06-27,MA,108443,717899,NA,1065078,769,11310,143,NA,90,NA,93157,A+,6/27/2020 10:00,2020-06-27T10:00:00Z,06/27 06:00,8041,11310,2020-06-27T10:00:00Z,1065078,136818,NA,103376,7841,200,NA,821275,NA,NA,NA,69826,NA,NA,NA,NA,NA,NA,25,373,11884,826342,totalTestsViral,7836,826342,28,19,6b91acdb8347258cc08d8d68934f16b878721427,0,0,0,0,0,NA,26,7836,305,215.28571428571428,164,30.428571428571427,172.71428571428572,102.57142857142857,27.714285714285715,-0.02206359506813782,-0.008635578583765069,-0.15476190476190488,-0.24153074027603538,-0.26434426229508245,-0.14537444933920718
2020-06-28,MA,108667,727127,NA,1071326,748,11319,134,NA,81,NA,93157,A+,6/28/2020 10:00,2020-06-28T10:00:00Z,06/28 06:00,8060,11319,2020-06-28T10:00:00Z,1071326,136938,NA,103539,7860,200,NA,830666,NA,NA,NA,70476,NA,NA,NA,NA,NA,NA,25,224,9228,835794,totalTestsViral,6248,835794,19,9,995e813bd98453981cc982743cd1591291a1dc52,0,0,0,0,0,NA,19,6248,163,229.42857142857142,172.28571428571428,28.857142857142858,164.14285714285714,98.28571428571429,26.142857142857142,0.10150891632373105,0.14096499526963124,-0.1367521367521367,-0.2558290155440417,-0.26100966702470474,-0.12857142857142878
2020-06-29,MA,108768,733519,NA,1087438,762,11345,138,NA,79,NA,93157,A+,6/29/2020 10:00,2020-06-29T10:00:00Z,06/29 06:00,8095,11345,2020-06-29T10:00:00Z,1087438,137252,NA,103628,7895,200,NA,837147,NA,NA,NA,70768,NA,NA,NA,NA,NA,NA,25,101,6392,842287,totalTestsViral,16112,842287,35,26,34cee759a85d8d59c663e56f3e6c997c73d03e55,0,0,0,0,0,NA,35,16112,89,222.57142857142858,165.57142857142858,31.571428571428573,158.14285714285714,94.28571428571429,28.714285714285715,0.02499999999999969,0.021145374449338616,-0.026431718061674214,-0.24745071380013617,-0.2422502870264066,-0.014705882352941346
2020-06-30,MA,108882,739259,NA,1103550,733,11337,120,NA,63,NA,93157,A+,6/30/2020 10:00,2020-06-30T10:00:00Z,06/30 06:00,8054,11337,2020-06-30T10:00:00Z,1103550,137597,NA,103701,7874,180,NA,842960,NA,NA,NA,71686,NA,NA,NA,NA,NA,NA,25,114,5740,848141,totalTestsViral,16112,848141,-41,-8,d83342876f694c63a793115f88bd88098a0bf3c4,0,0,0,0,0,NA,-21,16112,73,206.14285714285714,150,23.428571428571427,149.42857142857142,87.28571428571429,23.428571428571427,-0.07142857142857129,-0.10790144435004234,-0.2711111111111115,-0.25710227272727226,-0.2656249999999999,-0.1881188118811885
2020-07-01,MA,109143,749292,NA,1118078,760,11352,123,NA,65,NA,93157,A+,7/1/2020 10:00,2020-07-01T10:00:00Z,07/01 06:00,8081,11352,2020-07-01T10:00:00Z,1118078,137915,NA,103858,7902,179,NA,853150,NA,NA,NA,72752,NA,NA,NA,NA,NA,NA,25,261,10033,858435,totalTestsViral,14528,858435,27,15,74e0d68f7ce4e8e17b66160c49b73b5abbcc6533,0,0,0,0,0,NA,28,14528,157,218.85714285714286,156.57142857142858,20.428571428571427,141.14285714285714,82.57142857142857,21.428571428571427,0.04931506849315048,-0.010830324909747113,-0.2990196078431373,-0.27459618208516834,-0.27295597484276723,-0.18478260869565222
2020-07-02,MA,109338,756920,NA,1131994,681,11392,113,NA,52,NA,93157,A+,7/2/2020 10:00,2020-07-02T10:00:00Z,07/02 06:00,8132,11392,2020-07-02T10:00:00Z,1131994,138258,NA,104016,7918,214,NA,860936,NA,NA,NA,73613,NA,NA,NA,NA,NA,NA,25,195,7628,866258,totalTestsViral,13916,866258,51,40,653330ab0f6993a94906f80e362501e241d98abc,0,0,0,0,0,NA,16,13916,158,214.42857142857142,156.28571428571428,24.142857142857142,132.42857142857142,75.57142857142857,20.285714285714285,0.0607773851590101,0.023386342376052527,-0.12435233160621761,-0.29182582123758627,-0.31387808041504517,-0.2324324324324324
2020-07-03,MA,109628,768152,NA,1140333,656,11436,106,NA,55,NA,93157,A+,7/3/2020 16:00,2020-07-03T16:00:00Z,07/03 12:00,8149,11436,2020-07-03T16:00:00Z,1140333,138420,NA,104228,7935,214,NA,872380,NA,NA,NA,74598,NA,NA,NA,NA,NA,NA,25,290,11232,877780,totalTestsViral,8339,877780,17,44,5f17adb53eae169a29f79ab70efa31a1d75634fe,0,0,0,0,0,NA,17,8339,212,222.57142857142858,165.28571428571428,19.428571428571427,125.28571428571429,69.28571428571429,17.142857142857142,0.09718309859154894,0.0853658536585371,-0.3615023474178404,-0.30726698262243324,-0.3498659517426276,-0.3877551020408162
2020-07-04,MA,109838,775929,NA,1144610,640,11461,107,NA,51,NA,93157,A+,7/4/2020 10:00,2020-07-04T10:00:00Z,07/04 06:00,8172,11461,2020-07-04T10:00:00Z,1144610,138527,NA,104391,7958,214,NA,880320,NA,NA,NA,75302,NA,NA,NA,NA,NA,NA,25,210,7777,885767,totalTestsViral,4277,885767,23,25,c16ca56556bdf805e7fd695b5e017a6c4feae55f,0,0,0,0,0,NA,23,4277,163,199.28571428571428,145,18.714285714285715,120.14285714285714,63.714285714285715,16.714285714285715,-0.07431984074319875,-0.1158536585365858,-0.38497652582159614,-0.30438378825475576,-0.37883008356545933,-0.3969072164948453
2020-07-05,MA,109974,781711,NA,1151255,636,11463,100,NA,46,NA,93157,A+,7/5/2020 10:00,2020-07-05T10:00:00Z,07/05 06:00,8183,11463,2020-07-05T10:00:00Z,1151255,138662,NA,104502,7968,215,NA,886213,NA,NA,NA,75636,NA,NA,NA,NA,NA,NA,25,136,5782,891685,totalTestsViral,6645,891685,11,2,9fa3cd0e8b7dd2744c0ee9ac0ce218ebbbf6ea00,0,0,0,0,0,NA,10,6645,111,186.71428571428572,137.57142857142858,17.571428571428573,115.28571428571429,58.714285714285715,15.428571428571429,-0.18617683686176856,-0.20149253731343297,-0.3910891089108913,-0.2976501305483027,-0.40261627906976705,-0.4098360655737704
2020-07-06,MA,110137,789280,NA,1168234,603,11469,99,NA,51,NA,93157,A+,7/6/2020 10:00,2020-07-06T10:00:00Z,07/06 06:00,8198,11469,2020-07-06T10:00:00Z,1168234,139011,NA,104659,7983,215,NA,893939,NA,NA,NA,75795,NA,NA,NA,NA,NA,NA,25,163,7569,899417,totalTestsViral,16979,899417,15,6,012eda5e75b653f1017f6ffd00780353e1f889e8,0,0,0,0,0,NA,15,16979,157,195.57142857142858,147.28571428571428,14.714285714285714,109.71428571428571,54.714285714285715,12.571428571428571,-0.12130937098844696,-0.1104400345125105,-0.5339366515837104,-0.3062330623306233,-0.41969696969696924,-0.5621890547263682
2020-07-07,MA,110338,796422,NA,1187946,621,11489,104,NA,50,NA,93157,A+,7/7/2020 10:00,2020-07-07T10:00:00Z,07/07 06:00,8213,11489,2020-07-07T10:00:00Z,1187946,139336,NA,104799,7998,215,NA,901221,NA,NA,NA,76090,NA,NA,NA,NA,NA,NA,25,201,7142,906760,totalTestsViral,19712,906760,15,20,bb261d2d5bd8d70872d3d44ae2a73a730fc126d3,0,0,0,0,0,NA,15,19712,140,208,156.85714285714286,22.714285714285715,107.42857142857143,52.857142857142854,17.714285714285715,0.009009009009008917,0.04571428571428582,-0.030487804878048697,-0.2810707456978969,-0.3944353518821605,-0.24390243902439002
2020-07-08,MA,110602,805393,NA,1207451,662,11517,102,NA,49,NA,94347,A+,7/8/2020 10:00,2020-07-08T10:00:00Z,07/08 06:00,8243,11517,2020-07-08T10:00:00Z,1207451,139637,NA,104961,8028,215,NA,910354,NA,NA,NA,77150,NA,NA,NA,NA,NA,NA,25,264,8971,915995,totalTestsViral,19505,915995,30,28,a4f41ad5a92cd9008941b124ed8082e08cb2773d,0,0,0,0,0,NA,30,19505,162,208.42857142857142,157.57142857142858,23.142857142857142,104.42857142857143,50.57142857142857,18,-0.04765013054830225,0.006386861313868453,0.1328671328671327,-0.26012145748987847,-0.38754325259515576,-0.16000000000000025
2020-07-09,MA,110897,814864,NA,1225191,635,11559,103,NA,42,NA,94347,A+,7/9/2020 16:00,2020-07-09T16:00:00Z,07/09 12:00,8268,11559,2020-07-09T16:00:00Z,1225191,139990,NA,105138,8053,215,NA,920002,NA,NA,NA,78417,NA,NA,NA,NA,NA,NA,25,295,9471,925761,totalTestsViral,17740,925761,25,42,212189401990b4ab1633f5f54ac7204606349010,0,0,0,0,0,NA,25,17740,177,222.71428571428572,160.28571428571428,19.428571428571427,103,49.142857142857146,19.285714285714285,0.03864090606262516,0.0255941499085921,-0.19526627218934922,-0.22222222222222188,-0.3497164461247635,-0.04929577464788726
2020-07-10,MA,111110,827506,NA,1243451,632,11582,98,NA,47,NA,94347,A+,7/10/2020 10:00,2020-07-10T10:00:00Z,07/10 06:00,8296,11582,2020-07-10T10:00:00Z,1243451,140318,NA,105290,8081,215,NA,932796,NA,NA,NA,79073,NA,NA,NA,NA,NA,NA,25,213,12642,938616,totalTestsViral,18260,938616,28,23,2bf87857ac85435edeab1bb17a7793cd80bafe25,0,0,0,0,0,NA,28,18260,152,211.71428571428572,151.71428571428572,21,101.85714285714286,48,20.857142857142858,-0.048780487804878314,-0.08210890233362156,0.08088235294117685,-0.18700114025085512,-0.3072164948453606,0.21666666666666679
2020-07-11,MA,111398,834936,NA,1253667,572,11600,87,NA,44,NA,94347,A+,7/11/2020 10:00,2020-07-11T10:00:00Z,07/11 06:00,8310,11600,2020-07-11T10:00:00Z,1253667,140469,NA,105457,8095,215,NA,940393,NA,NA,NA,80061,NA,NA,NA,NA,NA,NA,25,288,7430,946334,totalTestsViral,10216,946334,14,18,268087b4607364238d627fd16ae56816e440e2e0,0,0,0,0,0,NA,14,10216,167,222.85714285714286,152.28571428571428,19.714285714285715,99,47,19.571428571428573,0.11827956989247346,0.050246305418718995,0.053435114503817216,-0.17598097502972665,-0.2623318385650225,0.170940170940171
2020-07-12,MA,111597,845883,NA,1260707,583,11608,93,NA,43,NA,94347,A+,7/12/2020 10:00,2020-07-12T10:00:00Z,07/12 06:00,8325,11608,2020-07-12T10:00:00Z,1260707,140577,NA,105629,8110,215,NA,951512,NA,NA,NA,80573,NA,NA,NA,NA,NA,NA,25,199,10947,957480,totalTestsViral,7040,957480,15,8,e178eabb69f97abf990596014ad7b25e8a7f16d9,0,0,0,0,0,NA,15,7040,172,231.85714285714286,161,20.285714285714285,98,46.57142857142857,20.285714285714285,0.24177505738332083,0.17030114226375925,0.15447154471544722,-0.14993804213135042,-0.20681265206812682,0.31481481481481466
2020-07-13,MA,111827,854316,NA,1280742,570,11611,89,NA,46,NA,94347,A+,7/13/2020 16:00,2020-07-13T16:00:00Z,07/13 12:00,8330,11611,2020-07-13T16:00:00Z,1280742,140951,NA,105783,8115,215,NA,960099,NA,NA,NA,80888,NA,NA,NA,NA,NA,NA,25,230,8433,966143,totalTestsViral,20035,966143,5,3,ec9dc94627c4fd94ef7cf07f54eca62086e956c6,0,0,0,0,0,NA,5,20035,154,241.42857142857142,160.57142857142858,18.857142857142858,96.57142857142857,45.857142857142854,18.857142857142858,0.23447772096420794,0.09020368574199766,0.2815533980582525,-0.11979166666666663,-0.1618798955613583,0.5000000000000004
2020-07-14,MA,112130,866084,NA,1301642,560,11625,93,NA,37,NA,94347,A+,7/14/2020 10:00,2020-07-14T10:00:00Z,07/14 06:00,8340,11625,2020-07-14T10:00:00Z,1301642,141265,NA,105986,8125,215,NA,972070,NA,NA,NA,81525,NA,NA,NA,NA,NA,NA,25,303,11768,978214,totalTestsViral,20900,978214,10,14,4497f39d87602c3b70a1358867161db56400cddd,0,0,0,0,0,NA,10,20900,203,256,169.57142857142858,18.142857142857142,95,44,18.142857142857142,0.23076923076923062,0.08105646630236829,-0.2012578616352202,-0.11569148936170226,-0.16756756756756763,0.02419354838709653
2020-07-15,MA,112347,876366,NA,1322563,580,11651,80,NA,40,NA,95390,A+,7/15/2020 10:00,2020-07-15T10:00:00Z,07/15 06:00,8368,11651,2020-07-15T10:00:00Z,1322563,141646,NA,106128,8152,216,NA,982494,NA,NA,NA,82409,NA,NA,NA,NA,NA,NA,25,217,10282,988713,totalTestsViral,20921,988713,28,26,2021d9bbde46b73ea73329107454ebc2f43a0c69,0,0,0,0,0,NA,27,20921,142,249.28571428571428,166.71428571428572,17.857142857142858,91.85714285714286,42.714285714285715,17.714285714285715,0.19602467443454352,0.058023572076155494,-0.22839506172839474,-0.1203830369357044,-0.15536723163841826,-0.015873015873015595
2020-07-16,MA,112581,889103,NA,1340149,557,11663,77,NA,38,NA,95390,A+,7/16/2020 10:00,2020-07-16T10:00:00Z,07/16 06:00,8380,11663,2020-07-16T10:00:00Z,1340149,141964,NA,106271,8163,217,NA,995374,NA,NA,NA,83598,NA,NA,NA,NA,NA,NA,25,234,12737,1001684,totalTestsViral,17586,1001684,12,12,de8e9843c7f42a7ba5ca48fe05bd60098148b921,0,0,0,0,0,NA,11,17586,143,240.57142857142858,161.85714285714286,16,88.14285714285714,42.142857142857146,15.714285714285714,0.08017960230917232,0.00980392156862786,-0.17647058823529405,-0.144244105409154,-0.1424418604651161,-0.18518518518518545
2020-07-17,MA,112879,901708,NA,1358139,515,11691,76,NA,34,NA,95390,A+,7/17/2020 10:00,2020-07-17T10:00:00Z,07/17 06:00,8402,11691,2020-07-17T10:00:00Z,1358139,142262,NA,106487,8184,218,NA,1008195,NA,NA,NA,84539,NA,NA,NA,NA,NA,NA,25,298,12605,1014587,totalTestsViral,17990,1014587,22,28,c8c4ff3297bd7a5e37a53a016a059a77f2c25f65,0,0,0,0,0,NA,21,17990,216,252.71428571428572,171,15.142857142857142,85,40.285714285714285,14.714285714285714,0.19365721997300955,0.12711864406779716,-0.2789115646258503,-0.16549789621318345,-0.1607142857142858,-0.29452054794520566
2020-07-18,MA,113238,913595,NA,1369098,499,11709,86,NA,43,NA,95390,A+,7/18/2020 10:00,2020-07-18T10:00:00Z,07/18 06:00,8419,11709,2020-07-18T10:00:00Z,1369098,142431,NA,106664,8201,218,NA,1020259,NA,NA,NA,85623,NA,NA,NA,NA,NA,NA,25,359,11887,1026833,totalTestsViral,10959,1026833,17,18,35adcd58972e0a5df79a477e0ca40ab5c9bf48f2,0,0,0,0,0,NA,17,10959,177,262.85714285714283,172.42857142857142,15.571428571428571,84.85714285714286,40.142857142857146,15.142857142857142,0.17948717948717974,0.132270168855535,-0.21014492753623204,-0.14285714285714268,-0.14589665653495432,-0.22627737226277367
2020-07-19,MA,113534,927001,NA,1376714,498,11717,64,NA,41,NA,95390,A+,7/19/2020 10:00,2020-07-19T10:00:00Z,07/19 06:00,8431,11717,2020-07-19T10:00:00Z,1376714,142539,NA,106882,8213,218,NA,1033883,NA,NA,NA,86165,NA,NA,NA,NA,NA,NA,25,296,13406,1040535,totalTestsViral,7616,1040535,12,8,f3b86599ae0777a1afcf6e237636f545099d155b,0,0,0,0,0,NA,12,7616,218,276.7142857142857,179,15.142857142857142,80.71428571428571,39.857142857142854,14.714285714285714,0.19346888478127,0.11180124223602461,-0.25352112676056326,-0.17638483965014595,-0.14417177914110424,-0.27464788732394374
2020-07-20,MA,113789,937492,NA,1394144,483,11722,67,NA,38,NA,95390,A+,7/20/2020 10:00,2020-07-20T10:00:00Z,07/20 06:00,8433,11722,2020-07-20T10:00:00Z,1394144,142899,NA,107056,8214,219,NA,1044548,NA,NA,NA,86433,NA,NA,NA,NA,NA,NA,25,255,10491,1051281,totalTestsViral,17430,1051281,2,5,b4a4f3f61d4176e382bb5794eb4c72e0406edf51,0,0,0,0,0,NA,1,17430,174,280.2857142857143,181.85714285714286,14.714285714285714,77.57142857142857,38.714285714285715,14.142857142857142,0.1609467455621305,0.13256227758007189,-0.21969696969696972,-0.1967455621301779,-0.1557632398753892,-0.2499999999999999
2020-07-21,MA,114033,945148,NA,1413854,513,11746,63,NA,33,NA,95390,A+,7/21/2020 10:00,2020-07-21T10:00:00Z,07/21 06:00,8450,11746,2020-07-21T10:00:00Z,1413854,143238,NA,107221,8231,219,NA,1052369,NA,NA,NA,87006,NA,NA,NA,NA,NA,NA,25,244,7656,1059181,totalTestsViral,19710,1059181,17,24,5483963368791390e440bfa74d2fb542f2f716af,0,0,0,0,0,NA,17,19710,165,271.85714285714283,176.42857142857142,15.714285714285714,73.28571428571429,38.142857142857146,15.142857142857142,0.06194196428571486,0.04043807919123865,-0.13385826771653542,-0.22857142857142876,-0.13311688311688297,-0.16535433070866112
2020-07-22,MA,114320,955742,NA,1432182,532,11761,63,NA,37,NA,96452,A+,7/22/2020 10:00,2020-07-22T10:00:00Z,07/22 06:00,8468,11761,2020-07-22T10:00:00Z,1432182,143566,NA,107413,8249,219,NA,1063155,NA,NA,NA,87346,NA,NA,NA,NA,NA,NA,25,287,10594,1070062,totalTestsViral,18328,1070062,18,15,65f0dbba6c20c9e724e3c7133abf2cab20bdc719,0,0,0,0,0,NA,18,18328,192,281.85714285714283,183.57142857142858,14.285714285714286,70.85714285714286,37.714285714285715,13.857142857142858,0.13065902578796562,0.10111396743787537,-0.2000000000000003,-0.22861586314152427,-0.11705685618729078,-0.2177419354838711
2020-07-23,MA,114647,971605,NA,1452393,351,11770,59,NA,30,NA,96452,A+,7/22/2020 10:00,2020-07-22T10:00:00Z,07/22 06:00,8484,11770,2020-07-22T10:00:00Z,1452393,143913,NA,107683,8265,219,NA,1079288,NA,NA,NA,88712,NA,NA,NA,NA,NA,NA,25,327,15863,1086252,totalTestsViral,20211,1086252,16,9,573b594d7a473ee5b3a5ec1a478ae4f439506f24,0,0,0,0,0,NA,16,20211,270,295.14285714285717,201.71428571428572,14.857142857142858,68.28571428571429,36.57142857142857,14.571428571428571,0.22684085510688856,0.24624889673433326,-0.07142857142857129,-0.2252836304700161,-0.1322033898305086,-0.07272727272727264
